"","D1_NC1","D1_NC10","D1_NC11","D1_NC12","D1_NC13","D1_NC14","D1_NC15","D1_NC16","D1_NC17","D1_NC18","D1_NC19","D1_NC2","D1_NC20","D1_NC21","D1_NC22","D1_NC23","D1_NC24","D1_NC25","D1_NC26","D1_NC27","D1_NC3","D1_NC4","D1_NC5","D1_NC6","D1_NC7","D1_NC8","D1_NC9","D1_UC1","D1_UC10","D1_UC11","D1_UC12","D1_UC13","D1_UC14","D1_UC15","D1_UC16","D1_UC17","D1_UC18","D1_UC19","D1_UC2","D1_UC20","D1_UC21","D1_UC22","D1_UC23","D1_UC24","D1_UC25","D1_UC26","D1_UC27","D1_UC28","D1_UC29","D1_UC3","D1_UC4","D1_UC5","D1_UC6","D1_UC7","D1_UC8","D1_UC9","D2_NC1","D2_NC2","D2_NC3","D2_NC4","D2_NC5","D2_NC6","D2_UC2","D2_UC3","D2_UC4","D2_UC5"
"911",1,0,0,0,1,1,0,0,1,2,1,0,1,0,0,1,3,0,1,0,1,0,0,3,0,1,0,0,3,0,2,2,0,0,0,1,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"912",2,0,1,0,0,0,0,0,0,0,2,2,4,1,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4,1,0,1,1,0,0,1,0,1,0,1,1,0,0,2,0,1,0,1,2
"913",1,2,1,0,3,1,1,0,1,1,1,2,1,1,0,0,0,2,0,2,0,0,2,1,0,0,1,1,1,3,4,5,0,0,0,1,0,0,1,1,1,1,0,2,1,1,1,2,0,0,2,0,1,2,2,0,0,0,0,2,0,1,1,0,3,1
"914",1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,3,2,1
"915",1,4,0,0,1,1,1,0,0,2,0,0,0,1,2,1,0,1,0,0,0,2,1,1,2,0,0,0,0,0,2,2,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0
"916",0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,1,0,5,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0
"917",1,2,1,0,1,0,0,3,0,0,0,1,0,0,0,2,0,0,3,0,0,0,1,0,2,3,1,3,0,2,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,2,1,0,3,0,0,0,0,2,0,0,2,0,0
"918",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,1,1,1,1,0,1,0,3,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,2,0,1,0,3,1,0,0,1,1,0,1,0,0,3,0,3,0,1
"919",1,4,2,1,0,6,0,1,0,3,2,0,2,1,0,0,4,4,0,0,0,1,2,1,0,0,2,0,1,6,0,5,1,0,1,0,0,4,2,0,3,0,0,4,0,1,1,5,0,0,0,0,0,0,2,0,1,0,0,0,3,0,2,0,1,0
"920",0,0,2,0,0,3,1,2,0,1,2,1,2,2,0,0,0,1,1,2,1,4,0,1,2,0,1,0,2,1,2,1,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,2,1
"921",0,1,3,0,0,1,0,0,0,0,1,1,1,0,0,1,2,0,0,2,2,0,0,2,0,0,1,0,1,3,2,2,0,0,1,3,0,1,0,2,2,1,0,4,1,0,0,1,1,1,0,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0
"922",0,3,0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,4,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,2,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"923",2,4,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1,0,2,1,0,0,3,0,0,1,1,2,6,0,0,0,0,0,1,1,5,1,0,2,0,0,0,2,0,0,1,0,0,1,0,2
"924",1,2,0,0,1,1,0,0,0,0,0,1,1,1,2,1,0,0,1,0,0,0,1,0,0,1,1,1,0,3,0,1,2,0,1,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,8,0,1
"925",0,2,2,0,0,1,0,2,1,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,2,0,1,0,0,0,1,2,1,0,2,2,1
"926",0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,0,0,2,0,0,0,0,0,2,3,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0
"927",1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1,1,4,0,2,2,0,0,0,1,1,0,2,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,2
"928",1,2,3,0,1,2,0,1,3,3,0,0,1,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,5,0,0,0,1,0
"929",1,0,2,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,1,1,3,2,0,0,0,1,0,1,2,3,0,0,3,3,1,0,0,0,0,0,0,0,1,0,2,0,2,1,1,0,1,2,0,1,0,1,1,0,0,0,0,1,0,1,0
"930",0,0,2,0,2,1,0,1,1,1,0,0,0,5,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,2,1,1,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,4,0,0,0,0,1,1,0,0,2,1,0,0,2,1,0,0,0,0
"931",1,2,1,0,3,1,0,0,1,0,0,1,1,0,2,2,1,1,0,0,1,0,0,1,3,0,1,5,1,0,0,3,1,1,1,1,1,0,1,0,1,0,4,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0
"932",0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,3,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,3,2,1,2,1,0,0,3,1,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
"933",1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,0,1,4,0,0,0,1,0,0,0,0,1,1,5,1,0
"934",1,1,1,0,1,0,0,0,1,0,0,0,0,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"935",0,1,0,0,0,0,2,1,0,0,2,1,0,0,0,4,0,0,2,0,0,0,0,0,4,4,0,5,0,2,1,0,4,0,0,0,1,0,0,2,1,0,1,0,0,1,1,0,0,0,0,2,3,0,0,1,0,0,0,0,0,2,0,11,0,1
"936",2,8,3,0,1,2,0,1,4,1,1,0,2,3,0,0,3,1,0,0,0,0,3,0,1,0,2,0,2,2,1,2,0,0,0,0,0,2,1,0,0,0,0,2,1,1,1,2,1,0,0,0,0,2,4,0,2,5,1,1,1,0,0,0,0,0
"937",1,2,3,2,1,2,0,0,0,2,0,0,1,0,0,1,1,2,1,0,2,1,1,1,0,0,0,0,0,1,5,4,0,0,0,3,1,0,1,0,0,0,0,2,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
"938",1,1,1,0,2,2,1,0,0,0,3,1,0,1,1,0,2,1,0,0,2,0,1,1,0,1,0,0,2,2,2,1,2,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,2,6,0,1,0,2,2
"939",0,2,0,0,1,1,0,1,0,1,1,0,3,0,0,1,0,1,0,0,1,0,0,2,0,0,1,0,1,5,0,1,2,1,1,1,1,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"940",1,0,1,0,0,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,3,2,3,1,0,1,2,0,0,1,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"941",0,1,1,0,2,2,0,4,1,3,1,1,1,3,0,0,2,1,0,0,1,1,1,1,1,1,0,0,0,4,1,6,3,0,1,1,0,0,2,0,1,0,0,2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"942",0,2,2,0,0,2,0,0,0,1,0,1,3,3,1,0,2,0,1,0,2,0,1,2,0,2,0,0,2,3,1,6,0,1,1,0,0,1,0,0,0,0,0,5,0,0,3,0,0,2,0,1,1,0,0,0,0,0,0,2,1,2,1,0,2,0
"943",1,2,0,1,0,0,4,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,3,3,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0
"944",1,2,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,3,2
"945",0,3,1,2,0,2,0,1,1,1,2,0,0,5,0,0,1,2,0,0,0,0,2,1,0,0,2,0,2,4,2,8,0,0,0,2,0,0,1,0,0,1,0,2,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
"946",1,1,1,0,0,0,0,1,1,0,3,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,1,0,1,1,2,0,0,1,0,2,0,0,3,0,0,3,0,1,0,1,0
"947",0,1,0,0,0,0,2,1,0,0,0,0,1,0,4,1,0,0,1,0,0,1,0,0,5,1,1,0,0,0,0,0,2,0,1,1,1,0,0,1,0,0,1,0,3,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,3,1,3
"948",0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,3,0,0
"949",0,4,0,1,1,1,0,1,0,0,2,1,0,1,0,1,0,0,0,0,1,1,3,1,0,0,1,0,1,2,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2,2,1,1,0,2,1,0,0,0,1,0,0,2,1
"950",1,1,0,0,0,1,0,2,1,1,1,0,1,2,0,3,1,0,0,0,2,1,0,1,2,0,1,1,0,2,2,1,1,5,4,1,0,0,1,2,3,1,1,2,1,0,2,1,1,1,1,1,5,1,0,0,0,0,0,1,3,2,0,4,2,3
"951",1,0,3,1,1,1,1,2,1,3,0,0,1,1,0,0,1,1,0,0,0,1,1,1,2,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,2,1,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0
"952",4,0,2,0,3,0,1,0,2,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,2,0,0,4,2,2,1,0,2,3,3,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,3,0,0,0,0,1,0,0,0,3,0,0
"953",0,0,1,2,0,0,0,1,2,2,0,1,0,0,0,1,1,1,0,0,2,0,0,2,0,1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
"954",0,1,0,0,0,0,1,2,0,0,1,2,0,0,4,3,0,0,1,0,0,0,0,0,3,0,0,5,0,1,0,0,3,0,1,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,1,7,2,0,1,2,0,1,5,0,0,0,9,0,1
"955",2,2,2,0,1,3,0,2,3,2,0,1,1,2,0,0,2,3,0,0,0,1,2,4,0,0,1,0,3,6,4,15,2,0,0,5,0,0,0,0,0,0,1,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"956",1,5,2,0,0,1,1,1,1,0,0,2,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,2,2,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0
"957",2,4,2,1,0,1,0,0,0,0,2,0,2,0,1,0,0,1,0,1,2,3,1,0,0,0,0,0,2,4,1,0,1,2,3,1,1,1,0,1,1,0,0,1,0,2,0,0,0,2,1,4,0,0,2,1,1,1,0,0,2,0,0,1,0,1
"958",2,2,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,2,0,0,0,0,6,1,1,0,1,1,0,3,1,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,1,0,0,3,0,3,1,2,1
"959",1,4,0,0,0,0,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,1,0,0,2,0,2,0,0,0,1,0,0
"960",0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,2,1,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,1,1,1,1,4,0,0
"961",1,1,0,0,0,2,1,2,0,0,2,1,1,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,5,3,2,0,0,1,1,0,1,0,0,0,2,0,1,0,0,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1
"962",0,2,0,0,3,0,0,0,1,1,1,2,0,2,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1
"963",2,2,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,2,3,1,2
"964",3,1,0,0,0,0,0,3,0,0,1,1,0,0,1,2,0,0,1,0,0,2,0,0,1,2,0,1,0,1,2,0,2,1,1,0,1,0,1,0,0,0,0,0,0,3,0,0,1,1,0,3,3,2,0,1,0,0,0,0,0,2,2,2,1,2
"965",0,1,4,0,3,1,0,1,0,4,0,0,2,1,0,0,3,2,0,0,1,0,2,4,1,0,3,0,0,3,0,6,0,3,0,2,0,1,1,0,0,1,0,5,0,0,0,1,0,0,1,1,0,0,1,0,1,2,0,0,1,0,0,0,1,0
"966",1,1,1,3,2,2,0,0,3,3,1,0,7,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,5,4,6,1,0,0,3,0,0,0,0,0,0,1,2,0,2,2,2,0,1,0,1,0,1,1,0,2,0,0,0,2,1,0,1,0,0
"967",1,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,1,2,1,0,0,1,0,0,0,1,1,0,2,1,1,0,0,0,0,2,0,0,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
"968",0,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,4,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"969",0,3,3,1,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
"970",0,1,3,1,2,1,0,0,1,1,0,0,0,0,0,0,0,3,1,0,1,0,2,1,1,0,0,0,1,0,2,1,0,0,0,1,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"971",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,3,5,0,2
"972",0,6,2,0,0,1,1,1,0,1,0,1,0,0,0,0,3,2,0,0,1,0,2,1,0,0,1,0,1,6,1,6,0,1,0,1,0,2,0,1,3,0,0,2,0,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0,0,0,1
"973",0,1,0,1,3,1,4,1,1,1,0,0,0,1,2,1,0,2,1,1,0,0,0,0,1,1,0,2,3,0,0,0,5,1,0,1,0,0,0,1,1,2,1,0,2,0,1,4,0,3,13,2,2,1,1,0,0,0,0,1,0,0,1,7,0,1
"974",0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2
"975",3,1,0,0,0,3,0,1,0,0,5,1,3,0,0,3,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,4,0,2,0,1,0,1,1,1,1,1,0,2,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,0,1
"976",0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,5,0,0,0,1,0,0,0,0,2,1,0,3,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,3,2,1,0
"977",1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,3,1,0,4,0,0,0,0,1,0,3,0,2,0,1,2,0,0,2,0,2,4,1,0,0,2,1,3,3,2,1,2,0,0,0,0,2,0,3,6,1,3
"978",2,8,2,1,2,1,0,1,1,1,1,0,0,3,0,0,1,2,0,0,2,1,3,2,0,0,0,0,1,4,1,2,1,1,1,1,1,0,1,0,3,1,0,0,0,1,1,1,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,1
"979",1,4,3,2,0,1,0,0,1,1,0,0,0,1,0,1,2,1,0,0,0,0,2,1,0,0,0,0,1,2,1,3,1,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,1,2,0,0,1,1,1,0,0,0
"980",1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0,0,1,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"981",1,2,1,0,3,1,1,0,0,1,0,0,3,2,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,3,1,4,1,0,0,0,0,1,0,1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"982",0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,2,1,1,1,1,2,0,1,0,0,0,1,0,1,1,0,0,1,1,3,0,0,0,0,1,1,0,2,3,2,0
"983",1,1,3,2,2,3,0,0,1,0,0,2,2,4,0,0,1,1,0,0,1,0,1,2,1,0,0,0,2,5,1,0,1,2,1,1,0,2,1,1,1,1,0,2,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
"984",1,3,0,0,0,0,1,2,0,0,1,1,0,0,3,5,0,0,2,0,0,3,0,0,5,1,1,3,2,0,1,0,5,0,3,0,2,0,1,4,0,4,3,0,1,0,2,0,0,0,0,2,7,1,3,4,0,0,0,0,1,0,2,3,0,3
"985",0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,7,0,0,1,0,0,4,0,1,1,0,0,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"986",0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,4,0,0,0,1,2,0,0,0,0,0,1,3,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"987",0,4,1,1,2,3,0,2,0,2,2,1,4,1,1,0,0,3,0,1,0,0,1,2,1,0,1,0,3,3,2,8,2,2,3,1,0,0,1,1,1,1,0,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0
"988",1,1,1,0,0,1,1,1,2,1,1,0,3,1,0,1,0,2,0,0,1,4,1,0,1,0,0,0,1,0,0,0,1,2,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
"989",0,2,1,0,2,1,0,2,0,0,1,1,3,2,0,1,0,0,0,2,0,2,1,1,0,0,0,0,0,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,1,0,0,1,1,0,0,3,0,2,1,2,0
"990",1,2,2,0,1,1,1,1,0,0,0,1,2,1,2,0,1,1,1,0,1,0,0,0,2,0,1,0,4,2,2,1,3,0,0,2,0,0,1,0,0,0,0,1,2,1,0,2,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
"991",0,1,0,1,0,0,0,0,1,0,2,0,0,1,0,0,2,2,0,0,1,1,0,3,0,0,1,0,2,3,1,4,0,0,0,1,0,2,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
"992",3,2,0,1,0,1,0,1,0,1,1,0,2,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,2,1,1,0,0,0,0,4,1,2,0,1,2,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,2,0,0,0,1,2
"993",0,0,2,0,2,2,0,2,0,4,1,1,1,1,0,1,3,1,1,0,1,0,4,2,0,0,0,0,1,5,1,5,1,0,0,2,0,1,0,1,1,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,1,2,0,1,0,0,0
"994",0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,3,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,6,0,0
"995",0,1,0,1,2,1,2,1,1,1,0,0,1,1,2,2,0,1,0,1,0,0,0,0,2,0,0,1,2,0,1,0,4,1,1,2,0,0,0,1,1,1,0,0,2,0,1,1,0,1,10,2,0,1,0,1,0,1,0,0,0,1,1,3,0,1
"996",0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,3,0,0,1,0,0,0,1,0
"997",0,2,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1,0,3,1,1,1,0,0,0,2,0,0,0,0,3,1,0,3,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,3,0,0,0,4,1,1
"998",0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2
"999",0,2,0,0,0,0,1,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,3,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,2,0,0,0,0,2,2,3,0,0,4,0,0,0,1,0,0,0,5,0,1
"1000",0,1,6,1,1,2,0,1,0,1,0,0,2,1,0,0,0,1,0,0,0,2,1,2,0,0,1,1,3,6,1,6,0,2,2,1,0,1,1,0,2,0,0,4,2,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"1001",1,2,2,1,3,5,1,2,2,1,0,0,0,0,2,1,8,2,0,1,0,0,3,2,0,1,0,0,2,4,2,6,0,0,0,0,0,1,0,1,1,0,0,4,0,1,1,0,0,2,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
"1002",0,4,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,3,0,0,0,1,0,1,0,0,5,0,0,0,0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,0,0,2,0,1,1,0,0
"1003",0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,2,3,2,1,1,1,2,4,0,1,0,0,0,2,1,1,0,1,1,2,2,2,1,1,0,0,0,1,0,3,3,2,2
"1004",0,7,1,0,1,0,0,0,2,1,0,0,3,1,0,0,1,1,0,2,0,0,3,5,0,0,3,0,0,6,1,2,1,2,0,2,0,1,2,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,2,0
"1005",3,4,0,2,1,2,0,2,1,1,1,0,0,2,0,0,3,3,0,1,0,1,3,1,0,0,1,0,1,3,1,3,1,0,0,1,0,2,1,0,3,0,0,3,0,0,1,0,0,1,0,0,0,0,4,0,0,1,1,0,2,0,0,0,1,1
"1006",1,3,1,0,1,0,0,0,3,1,2,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,2,0,2,2,1,1,0,0,2,0,0,1,0,1,0,0,0,2,1,0,0,3,1,1,0,0,0,0,1,0,0,1,1,0,3,0,1,0,0,1
"1007",0,1,1,0,0,1,0,1,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"1008",0,5,6,1,0,7,0,2,2,0,1,1,3,3,3,0,3,3,1,1,0,0,1,2,0,0,2,0,6,2,2,1,2,0,1,0,0,0,2,0,1,1,1,3,1,0,0,2,0,2,1,0,1,1,0,0,1,3,0,1,8,2,1,0,2,1
"1009",1,5,0,0,1,1,0,1,0,0,1,1,2,2,0,1,0,0,0,0,1,5,0,0,0,0,1,0,4,1,3,1,2,0,3,0,0,1,0,2,2,0,0,2,0,1,0,0,1,2,0,0,1,0,3,0,0,3,0,0,4,0,0,0,4,0
"1010",0,1,1,0,2,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,2,1,1,0,0,0,0,0,2,0,3,0,1,0
